KeyID,Year,MajorTopic,subTopicCode,Topic,Mood,Congress
1,1946,1,100,100,,79
2,1946,10,0,1000s,,79
3,1946,10,1001,1001,,79
4,1946,10,1002,1002,,79
5,1950,1,100,100,,81
6,1951,1,100,100,,82
7,1952,1,100,100,,82
8,1953,1,100,100,,83
9,1954,1,100,100,,83
10,1955,1,100,100,,84
11,1946,12,1200,1200,,79
12,1946,12,0,1200s,,79
13,1946,12,1203,1203,,79
14,1946,12,1210,1210,,79
15,1946,12,1211,1211,,79
16,1946,12,1212,1212,,79
17,1946,13,1300,1300,,79
18,1946,13,0,1300s,,79
19,1946,13,1302,1302,,79
20,1946,14,1403,1403,,79
21,1946,15,1500,1500,51.466,79
22,1946,15,0,1500s,52.664,79
23,1946,15,1525,1525,,79
24,1946,16,1600,1600,,79
25,1946,17,0,1700s,,79
26,1946,17,1701,1701,,79
27,1946,17,1798,1798,,79
28,1973,1,100,100,49.231,93
29,1946,20,2000,2000,,79
30,1946,20,0,2000s,43.705,79
31,1946,20,2004,2004,,79
32,1977,1,100,100,44.838,95
33,1978,1,100,100,41.916,95
34,1979,1,100,100,44.501,96
35,1980,1,100,100,47.56,96
36,1981,1,100,100,47.46,97
37,1982,1,100,100,46.98,97
38,1946,21,0,2100s,75.601,79
39,1946,21,2105,2105,77.294,79
40,1985,1,100,100,46.709,99
41,1986,1,100,100,45.307,99
42,1987,1,100,100,45.549,100
43,1988,1,100,100,46.004,100
44,1989,1,100,100,49.188,101
45,1990,1,100,100,52.245,101
46,1991,1,100,100,52.874,102
47,1992,1,100,100,50.639,102
48,1993,1,100,100,49.242,103
49,1994,1,100,100,47.832,103
50,1995,1,100,100,48.852,104
51,1996,1,100,100,44.67,104
52,1997,1,100,100,49.993,105
53,1998,1,100,100,51.938,105
54,1999,1,100,100,50.441,106
55,2000,1,100,100,48.314,106
56,2001,1,100,100,47.903,107
57,2002,1,100,100,45.688,107
58,2003,1,100,100,44.434,108
59,2004,1,100,100,45.683,108
60,2005,1,100,100,46.626,109
61,1946,99,,,,79
62,2007,1,100,100,46.857,110
63,1947,10,0,1000s,,80
64,1947,10,1001,1001,,80
65,1947,10,1002,1002,,80
66,2011,1,100,100,,112
67,1946,1,101,101,,79
68,1947,1,101,101,,80
69,1948,1,101,101,,80
70,1949,1,101,101,,81
71,1950,1,101,101,,81
72,1947,12,1200,1200,,80
73,1947,12,0,1200s,,80
74,1947,12,1203,1203,,80
75,1947,12,1210,1210,,80
76,1947,12,1211,1211,,80
77,1947,12,1212,1212,,80
78,1947,13,1300,1300,,80
79,1947,13,0,1300s,,80
80,1947,13,1302,1302,,80
81,1947,14,1403,1403,,80
82,1947,15,1500,1500,53.075,80
83,1947,15,0,1500s,55.113,80
84,1947,15,1525,1525,,80
85,1947,16,1600,1600,,80
86,1947,17,0,1700s,,80
87,1947,17,1701,1701,,80
88,1947,17,1798,1798,,80
89,1968,1,101,101,,90
90,1947,20,2000,2000,,80
91,1947,20,0,2000s,46.164,80
92,1947,20,2004,2004,,80
93,1972,1,101,101,,92
94,1973,1,101,101,,93
95,1974,1,101,101,47.406,93
96,1975,1,101,101,46.188,94
97,1976,1,101,101,46.203,94
98,1977,1,101,101,45.869,95
99,1947,21,0,2100s,77.191,80
100,1947,21,2105,2105,79.518,80
101,1980,1,101,101,44.796,96
102,1981,1,101,101,44.796,97
103,1982,1,101,101,45.971,97
104,1983,1,101,101,47.155,98
105,1984,1,101,101,47.164,98
106,1985,1,101,101,48.897,99
107,1986,1,101,101,57.094,99
108,1987,1,101,101,53.536,100
109,1988,1,101,101,51.232,100
110,1989,1,101,101,51.232,101
111,1990,1,101,101,48.755,101
112,1991,1,101,101,53.59,102
113,1992,1,101,101,51.475,102
114,1993,1,101,101,46.506,103
115,1994,1,101,101,45.655,103
116,1995,1,101,101,42.43,104
117,1996,1,101,101,42.265,104
118,1997,1,101,101,44.426,105
119,1998,1,101,101,44.872,105
120,1999,1,101,101,45.321,106
121,2000,1,101,101,45.182,106
122,1947,99,,,,80
123,2002,1,101,101,48.42,107
124,1948,10,0,1000s,,80
125,1948,10,1001,1001,,80
126,1948,10,1002,1002,,80
127,2006,1,101,101,48.441,109
128,2007,1,101,101,45.396,110
129,2008,1,101,101,45.395,110
130,2009,1,101,101,41.659,111
131,2010,1,101,101,41.684,111
132,2011,1,101,101,,112
133,1948,12,1200,1200,,80
134,1948,12,0,1200s,,80
135,1948,12,1203,1203,,80
136,1948,12,1210,1210,,80
137,1948,12,1211,1211,,80
138,1948,12,1212,1212,,80
139,1948,13,1300,1300,,80
140,1948,13,0,1300s,,80
141,1948,13,1302,1302,,80
142,1948,14,1403,1403,,80
143,1948,15,1500,1500,53.407,80
144,1948,15,0,1500s,55.463,80
145,1948,15,1525,1525,,80
146,1948,16,1600,1600,,80
147,1948,17,0,1700s,,80
148,1948,17,1701,1701,,80
149,1948,17,1798,1798,,80
150,1963,1,103,103,,88
151,1948,20,2000,2000,,80
152,1948,20,0,2000s,49.991,80
153,1948,20,2004,2004,,80
154,1967,1,103,103,59.818,90
155,1968,1,103,103,59.647,90
156,1969,1,103,103,56.313,91
157,1970,1,103,103,59.33,91
158,1971,1,103,103,65.418,92
159,1972,1,103,103,69.282,92
160,1948,21,0,2100s,79.619,80
161,1948,21,2105,2105,82.372,80
162,1975,1,103,103,64.61,94
163,1976,1,103,103,62.504,94
164,1977,1,103,103,63.489,95
165,1978,1,103,103,59.346,95
166,1979,1,103,103,56.238,96
167,1980,1,103,103,53.085,96
168,1981,1,103,103,50.565,97
169,1982,1,103,103,56.228,97
170,1983,1,103,103,62.708,98
171,1984,1,103,103,58.65,98
172,1985,1,103,103,55.068,99
173,1986,1,103,103,60.838,99
174,1987,1,103,103,55.942,100
175,1988,1,103,103,53.494,100
176,1989,1,103,103,59.847,101
177,1990,1,103,103,57.98,101
178,1991,1,103,103,60.397,102
179,1992,1,103,103,51.236,102
180,1993,1,103,103,54.672,103
181,1994,1,103,103,55.903,103
182,1995,1,103,103,56.519,104
183,1948,99,,,,80
184,1997,1,103,103,56.35,105
185,1949,10,0,1000s,,81
186,1949,10,1001,1001,,81
187,1949,10,1002,1002,,81
188,2001,1,103,103,59.537,107
189,2002,1,103,103,60.448,107
190,2003,1,103,103,60.904,108
191,2004,1,103,103,61.131,108
192,2005,1,103,103,61.245,109
193,2006,1,103,103,59.337,109
194,1949,12,1200,1200,,81
195,1949,12,0,1200s,,81
196,1949,12,1203,1203,,81
197,1949,12,1210,1210,,81
198,1949,12,1211,1211,,81
199,1949,12,1212,1212,,81
200,1949,13,1300,1300,,81
201,1949,13,0,1300s,,81
202,1949,13,1302,1302,,81
203,1949,14,1403,1403,,81
204,1949,15,1500,1500,54.851,81
205,1949,15,0,1500s,57.082,81
206,1949,15,1525,1525,,81
207,1949,16,1600,1600,,81
208,1949,17,0,1700s,,81
209,1949,17,1701,1701,,81
210,1949,17,1798,1798,,81
211,1958,1,105,105,,85
212,1949,20,2000,2000,,81
213,1949,20,0,2000s,53.517,81
214,1949,20,2004,2004,,81
215,1962,1,105,105,,87
216,1963,1,105,105,,88
217,1964,1,105,105,,88
218,1965,1,105,105,,89
219,1966,1,105,105,,89
220,1967,1,105,105,,90
221,1949,21,0,2100s,81.529,81
222,1949,21,2105,2105,84.538,81
223,1970,1,105,105,,91
224,1971,1,105,105,,92
225,1972,1,105,105,,92
226,1973,1,105,105,,93
227,1974,1,105,105,,93
228,1975,1,105,105,,94
229,1976,1,105,105,,94
230,1977,1,105,105,,95
231,1978,1,105,105,,95
232,1979,1,105,105,,96
233,1980,1,105,105,,96
234,1981,1,105,105,,97
235,1982,1,105,105,,97
236,1983,1,105,105,,98
237,1984,1,105,105,64.732,98
238,1985,1,105,105,72.321,99
239,1986,1,105,105,67.837,99
240,1987,1,105,105,67.183,100
241,1988,1,105,105,65.637,100
242,1989,1,105,105,64.21,101
243,1990,1,105,105,64.357,101
244,1949,99,,,,81
245,1992,1,105,105,65.45,102
246,1950,10,0,1000s,,81
247,1950,10,1001,1001,,81
248,1950,10,1002,1002,,81
249,1996,1,105,105,58.338,104
250,1997,1,105,105,56.384,105
251,1998,1,105,105,59.266,105
252,1999,1,105,105,61.26,106
253,2000,1,105,105,60.901,106
254,2001,1,105,105,61.078,107
255,1950,12,1200,1200,,81
256,1950,12,0,1200s,,81
257,1950,12,1203,1203,,81
258,1950,12,1210,1210,,81
259,1950,12,1211,1211,,81
260,1950,12,1212,1212,,81
261,1950,13,1300,1300,,81
262,1950,13,0,1300s,,81
263,1950,13,1302,1302,,81
264,1950,14,1403,1403,,81
265,1950,15,1500,1500,51.887,81
266,1950,15,0,1500s,52.634,81
267,1950,15,1525,1525,,81
268,1950,16,1600,1600,,81
269,1950,17,0,1700s,,81
270,1950,17,1701,1701,,81
271,1950,17,1798,1798,,81
272,1953,1,107,107,66.918,83
273,1950,20,2000,2000,,81
274,1950,20,0,2000s,54.862,81
275,1950,20,2004,2004,,81
276,1957,1,107,107,68.992,85
277,1958,1,107,107,70.991,85
278,1959,1,107,107,74.199,86
279,1960,1,107,107,76.271,86
280,1961,1,107,107,78.081,87
281,1962,1,107,107,77.919,87
282,1950,21,0,2100s,82.209,81
283,1950,21,2105,2105,85.095,81
284,1965,1,107,107,72.684,89
285,1966,1,107,107,73.594,89
286,1967,1,107,107,72.343,90
287,1968,1,107,107,69.244,90
288,1969,1,107,107,65.56,91
289,1970,1,107,107,65.762,91
290,1971,1,107,107,65.83,92
291,1972,1,107,107,65.852,92
292,1973,1,107,107,67.074,93
293,1974,1,107,107,68.232,93
294,1975,1,107,107,68.551,94
295,1976,1,107,107,69.494,94
296,1977,1,107,107,67.022,95
297,1978,1,107,107,65.939,95
298,1979,1,107,107,65.641,96
299,1980,1,107,107,65.142,96
300,1981,1,107,107,64.554,97
301,1982,1,107,107,63.926,97
302,1983,1,107,107,65.466,98
303,1984,1,107,107,67.742,98
304,1985,1,107,107,68.64,99
305,1950,99,,,,81
306,1987,1,107,107,69.709,100
307,1951,10,0,1000s,,82
308,1951,10,1001,1001,,82
309,1951,10,1002,1002,,82
310,1991,1,107,107,72.798,102
311,1992,1,107,107,73.352,102
312,1993,1,107,107,74.162,103
313,1994,1,107,107,69.988,103
314,1995,1,107,107,69.207,104
315,1996,1,107,107,69.339,104
316,1951,12,1200,1200,,82
317,1951,12,0,1200s,,82
318,1951,12,1203,1203,,82
319,1951,12,1210,1210,,82
320,1951,12,1211,1211,,82
321,1951,12,1212,1212,,82
322,1951,13,1300,1300,,82
323,1951,13,0,1300s,,82
324,1951,13,1302,1302,,82
325,1951,14,1403,1403,,82
326,1951,15,1500,1500,51.329,82
327,1951,15,0,1500s,52.255,82
328,1951,15,1525,1525,,82
329,1951,16,1600,1600,,82
330,1951,17,0,1700s,,82
331,1951,17,1701,1701,,82
332,1951,17,1798,1798,,82
333,1948,1,108,108,,80
334,1951,20,2000,2000,,82
335,1951,20,0,2000s,56.26,82
336,1951,20,2004,2004,,82
337,1952,1,108,108,,82
338,1953,1,108,108,,83
339,1954,1,108,108,,83
340,1955,1,108,108,,84
341,1956,1,108,108,,84
342,1957,1,108,108,,85
343,1951,21,0,2100s,82.929,82
344,1951,21,2105,2105,85.932,82
345,1960,1,108,108,,86
346,1961,1,108,108,,87
347,1962,1,108,108,,87
348,1963,1,108,108,,88
349,1964,1,108,108,,88
350,1965,1,108,108,,89
351,1966,1,108,108,,89
352,1967,1,108,108,,90
353,1968,1,108,108,,90
354,1969,1,108,108,,91
355,1970,1,108,108,,91
356,1971,1,108,108,,92
357,1972,1,108,108,,92
358,1973,1,108,108,,93
359,1974,1,108,108,,93
360,1975,1,108,108,,94
361,1976,1,108,108,,94
362,1977,1,108,108,,95
363,1978,1,108,108,,95
364,1979,1,108,108,,96
365,1980,1,108,108,,96
366,1951,99,,,,82
367,1982,1,108,108,,97
368,1952,10,0,1000s,,82
369,1952,10,1001,1001,,82
370,1952,10,1002,1002,,82
371,1986,1,108,108,72.156,99
372,1987,1,108,108,72.156,100
373,1988,1,108,108,72.156,100
374,1989,1,108,108,72.156,101
375,1990,1,108,108,78.005,101
376,1991,1,108,108,75.133,102
377,1952,12,1200,1200,,82
378,1952,12,0,1200s,,82
379,1952,12,1203,1203,,82
380,1952,12,1210,1210,,82
381,1952,12,1211,1211,,82
382,1952,12,1212,1212,,82
383,1952,13,1300,1300,,82
384,1952,13,0,1300s,,82
385,1952,13,1302,1302,,82
386,1952,14,1403,1403,,82
387,1952,15,1500,1500,51.231,82
388,1952,15,0,1500s,52.325,82
389,1952,15,1525,1525,,82
390,1952,16,1600,1600,,82
391,1952,17,0,1700s,,82
392,1952,17,1701,1701,,82
393,1952,17,1798,1798,,82
394,2009,1,108,108,,111
395,1952,20,2000,2000,,82
396,1952,20,0,2000s,57.583,82
397,1952,20,2004,2004,,82
398,1947,1,0,100s,60.077,80
399,1948,1,0,100s,60.377,80
400,1949,1,0,100s,62.277,81
401,1950,1,0,100s,61.162,81
402,1951,1,0,100s,62.988,82
403,1952,1,0,100s,54.563,82
404,1952,21,0,2100s,83.663,82
405,1952,21,2105,2105,86.729,82
406,1955,1,0,100s,56.885,84
407,1956,1,0,100s,58.666,84
408,1957,1,0,100s,56.58,85
409,1958,1,0,100s,59.447,85
410,1959,1,0,100s,62.042,86
411,1960,1,0,100s,66.448,86
412,1961,1,0,100s,66.247,87
413,1962,1,0,100s,65.518,87
414,1963,1,0,100s,62.486,88
415,1964,1,0,100s,60.071,88
416,1965,1,0,100s,59.614,89
417,1966,1,0,100s,60.287,89
418,1967,1,0,100s,59.726,90
419,1968,1,0,100s,56.525,90
420,1969,1,0,100s,53.238,91
421,1970,1,0,100s,56.446,91
422,1971,1,0,100s,60.879,92
423,1972,1,0,100s,62.357,92
424,1973,1,0,100s,58.153,93
425,1974,1,0,100s,58.138,93
426,1975,1,0,100s,56.805,94
427,1952,99,,,,82
428,1977,1,0,100s,55.417,95
429,1953,10,0,1000s,,83
430,1953,10,1001,1001,,83
431,1953,10,1002,1002,,83
432,1981,1,0,100s,51.888,97
433,1982,1,0,100s,52.796,97
434,1983,1,0,100s,54.425,98
435,1984,1,0,100s,56.575,98
436,1985,1,0,100s,56.755,99
437,1986,1,0,100s,59.937,99
438,1953,12,1200,1200,,83
439,1953,12,0,1200s,52.33,83
440,1953,12,1203,1203,,83
441,1953,12,1210,1210,20.716,83
442,1953,12,1211,1211,,83
443,1953,12,1212,1212,,83
444,1953,13,1300,1300,,83
445,1953,13,0,1300s,,83
446,1953,13,1302,1302,,83
447,1953,14,1403,1403,,83
448,1953,15,1500,1500,48.289,83
449,1953,15,0,1500s,49.054,83
450,1953,15,1525,1525,,83
451,1953,16,1600,1600,,83
452,1953,17,0,1700s,,83
453,1953,17,1701,1701,,83
454,1953,17,1798,1798,,83
455,2004,1,0,100s,63.357,108
456,1953,20,2000,2000,,83
457,1953,20,0,2000s,56.701,83
458,1953,20,2004,2004,,83
459,2008,1,0,100s,63.387,110
460,2009,1,0,100s,66.854,111
461,2010,1,0,100s,66.543,111
462,2011,1,0,100s,66.035,112
463,1946,2,200,200,,79
464,1947,2,200,200,,80
465,1953,21,0,2100s,82.86,83
466,1953,21,2105,2105,85.477,83
467,1950,2,200,200,,81
468,1951,2,200,200,,82
469,1952,2,200,200,,82
470,1953,2,200,200,,83
471,1954,2,200,200,,83
472,1955,2,200,200,,84
473,1956,2,200,200,,84
474,1957,2,200,200,,85
475,1958,2,200,200,,85
476,1959,2,200,200,,86
477,1960,2,200,200,,86
478,1961,2,200,200,,87
479,1962,2,200,200,,87
480,1963,2,200,200,,88
481,1964,2,200,200,43.639,88
482,1965,2,200,200,43.614,89
483,1966,2,200,200,43.582,89
484,1967,2,200,200,43.907,90
485,1968,2,200,200,44.349,90
486,1969,2,200,200,45.695,91
487,1970,2,200,200,47.299,91
488,1953,99,,,,83
489,1972,2,200,200,47.06,92
490,1954,10,0,1000s,,83
491,1954,10,1001,1001,,83
492,1954,10,1002,1002,,83
493,1976,2,200,200,47.577,94
494,1977,2,200,200,51.202,95
495,1978,2,200,200,52.639,95
496,1979,2,200,200,50.261,96
497,1980,2,200,200,50.101,96
498,1981,2,200,200,51.598,97
499,1954,12,1200,1200,,83
500,1954,12,0,1200s,55.493,83
501,1954,12,1203,1203,,83
502,1954,12,1210,1210,22.904,83
503,1954,12,1211,1211,,83
504,1954,12,1212,1212,,83
505,1954,13,1300,1300,,83
506,1954,13,0,1300s,,83
507,1954,13,1302,1302,,83
508,1954,14,1403,1403,,83
509,1954,15,1500,1500,48.749,83
510,1954,15,0,1500s,49.632,83
511,1954,15,1525,1525,,83
512,1954,16,1600,1600,,83
513,1954,17,0,1700s,,83
514,1954,17,1701,1701,,83
515,1954,17,1798,1798,,83
516,1999,2,200,200,50.219,106
517,1954,20,2000,2000,,83
518,1954,20,0,2000s,58.728,83
519,1954,20,2004,2004,,83
520,2003,2,200,200,51.421,108
521,2004,2,200,200,51.863,108
522,2005,2,200,200,54.765,109
523,2006,2,200,200,54.952,109
524,2007,2,200,200,54.53,110
525,2008,2,200,200,56.974,110
526,1954,21,0,2100s,84.259,83
527,1954,21,2105,2105,87.517,83
528,2011,2,200,200,62.89,112
529,1946,2,201,201,39.741,79
530,1947,2,201,201,40.913,80
531,1948,2,201,201,42.447,80
532,1949,2,201,201,44.073,81
533,1950,2,201,201,44.812,81
534,1951,2,201,201,45.584,82
535,1952,2,201,201,46.216,82
536,1953,2,201,201,45.945,83
537,1954,2,201,201,46.799,83
538,1955,2,201,201,47.379,84
539,1956,2,201,201,45.923,84
540,1957,2,201,201,45.453,85
541,1958,2,201,201,46.996,85
542,1959,2,201,201,47.695,86
543,1960,2,201,201,48.719,86
544,1961,2,201,201,49.218,87
545,1962,2,201,201,49.461,87
546,1963,2,201,201,49.049,88
547,1964,2,201,201,51.606,88
548,1965,2,201,201,50.738,89
549,1954,99,,,,83
550,1967,2,201,201,49.505,90
551,1955,10,0,1000s,,84
552,1955,10,1001,1001,,84
553,1955,10,1002,1002,,84
554,1971,2,201,201,54.86,92
555,1972,2,201,201,54.302,92
556,1973,2,201,201,53.777,93
557,1974,2,201,201,53.351,93
558,1975,2,201,201,51.57,94
559,1976,2,201,201,50.671,94
560,1955,12,1200,1200,,84
561,1955,12,0,1200s,56.628,84
562,1955,12,1203,1203,,84
563,1955,12,1210,1210,23.894,84
564,1955,12,1211,1211,,84
565,1955,12,1212,1212,,84
566,1955,13,1300,1300,,84
567,1955,13,0,1300s,,84
568,1955,13,1302,1302,,84
569,1955,14,1403,1403,,84
570,1955,15,1500,1500,49.938,84
571,1955,15,0,1500s,50.56,84
572,1955,15,1525,1525,,84
573,1955,16,1600,1600,,84
574,1955,17,0,1700s,,84
575,1955,17,1701,1701,,84
576,1955,17,1798,1798,,84
577,1994,2,201,201,56.462,103
578,1955,20,2000,2000,,84
579,1955,20,0,2000s,59.94,84
580,1955,20,2004,2004,,84
581,1998,2,201,201,56.358,105
582,1999,2,201,201,56.55,106
583,2000,2,201,201,56.853,106
584,2001,2,201,201,56.94,107
585,2002,2,201,201,56.284,107
586,2003,2,201,201,57.968,108
587,1955,21,0,2100s,84.87,84
588,1955,21,2105,2105,88.094,84
589,2006,2,201,201,59.245,109
590,2007,2,201,201,61.963,110
591,2008,2,201,201,61.324,110
592,2009,2,201,201,60.619,111
593,2010,2,201,201,59.587,111
594,2011,2,201,201,,112
595,1946,2,202,202,,79
596,1947,2,202,202,,80
597,1948,2,202,202,,80
598,1949,2,202,202,,81
599,1950,2,202,202,,81
600,1951,2,202,202,,82
601,1952,2,202,202,,82
602,1953,2,202,202,,83
603,1954,2,202,202,,83
604,1955,2,202,202,,84
605,1956,2,202,202,,84
606,1957,2,202,202,,85
607,1958,2,202,202,,85
608,1959,2,202,202,,86
609,1960,2,202,202,,86
610,1955,99,,,,84
611,1962,2,202,202,,87
612,1956,10,0,1000s,,84
613,1956,10,1001,1001,,84
614,1956,10,1002,1002,,84
615,1966,2,202,202,,89
616,1967,2,202,202,,90
617,1968,2,202,202,,90
618,1969,2,202,202,,91
619,1970,2,202,202,,91
620,1971,2,202,202,,92
621,1956,12,1200,1200,,84
622,1956,12,0,1200s,59.727,84
623,1956,12,1203,1203,,84
624,1956,12,1210,1210,26.977,84
625,1956,12,1211,1211,,84
626,1956,12,1212,1212,,84
627,1956,13,1300,1300,,84
628,1956,13,0,1300s,,84
629,1956,13,1302,1302,,84
630,1956,14,1403,1403,,84
631,1956,15,1500,1500,52.639,84
632,1956,15,0,1500s,54.477,84
633,1956,15,1525,1525,,84
634,1956,16,1600,1600,,84
635,1956,17,0,1700s,,84
636,1956,17,1701,1701,,84
637,1956,17,1798,1798,,84
638,1989,2,202,202,60.456,101
639,1956,20,2000,2000,,84
640,1956,20,0,2000s,58.481,84
641,1956,20,2004,2004,,84
642,1993,2,202,202,65.941,103
643,1994,2,202,202,64.788,103
644,1995,2,202,202,63.512,104
645,1996,2,202,202,64.245,104
646,1997,2,202,202,66.694,105
647,1998,2,202,202,69.595,105
648,1956,21,0,2100s,83.784,84
649,1956,21,2105,2105,86.421,84
650,2001,2,202,202,69.45,107
651,2002,2,202,202,69.829,107
652,2003,2,202,202,69.612,108
653,2004,2,202,202,69.973,108
654,2005,2,202,202,70.351,109
655,2006,2,202,202,72.047,109
656,2007,2,202,202,73.648,110
657,2008,2,202,202,72.097,110
658,2009,2,202,202,73.757,111
659,2010,2,202,202,74.182,111
660,2011,2,202,202,,112
661,1946,2,207,207,,79
662,1947,2,207,207,,80
663,1948,2,207,207,,80
664,1949,2,207,207,,81
665,1950,2,207,207,,81
666,1951,2,207,207,,82
667,1952,2,207,207,,82
668,1953,2,207,207,,83
669,1954,2,207,207,,83
670,1955,2,207,207,,84
671,1956,99,,,,84
672,1957,2,207,207,,85
673,1957,10,0,1000s,,85
674,1957,10,1001,1001,,85
675,1957,10,1002,1002,,85
676,1961,2,207,207,,87
677,1962,2,207,207,,87
678,1963,2,207,207,,88
679,1964,2,207,207,34.692,88
680,1965,2,207,207,33.73,89
681,1966,2,207,207,33.249,89
682,1957,12,1200,1200,,85
683,1957,12,0,1200s,64.235,85
684,1957,12,1203,1203,,85
685,1957,12,1210,1210,30.802,85
686,1957,12,1211,1211,,85
687,1957,12,1212,1212,,85
688,1957,13,1300,1300,,85
689,1957,13,0,1300s,,85
690,1957,13,1302,1302,,85
691,1957,14,1403,1403,,85
692,1957,15,1500,1500,53.23,85
693,1957,15,0,1500s,55.137,85
694,1957,15,1525,1525,,85
695,1957,16,1600,1600,,85
696,1957,17,0,1700s,,85
697,1957,17,1701,1701,,85
698,1957,17,1798,1798,,85
699,1984,2,207,207,37.854,98
700,1957,20,2000,2000,,85
701,1957,20,0,2000s,56.062,85
702,1957,20,2004,2004,,85
703,1988,2,207,207,37.403,100
704,1989,2,207,207,38.457,101
705,1990,2,207,207,38.705,101
706,1991,2,207,207,38.593,102
707,1992,2,207,207,41.896,102
708,1993,2,207,207,39.753,103
709,1957,21,0,2100s,82.159,85
710,1957,21,2105,2105,84.49,85
711,1996,2,207,207,39.254,104
712,1997,2,207,207,38.258,105
713,1998,2,207,207,40.318,105
714,1999,2,207,207,36.549,106
715,2000,2,207,207,36.923,106
716,2001,2,207,207,37.113,107
717,2002,2,207,207,37.109,107
718,2003,2,207,207,37.623,108
719,2004,2,207,207,36.489,108
720,2005,2,207,207,37.853,109
721,2006,2,207,207,40.058,109
722,2007,2,207,207,40.61,110
723,2008,2,207,207,40.141,110
724,2009,2,207,207,40.411,111
725,2010,2,207,207,41.065,111
726,2011,2,207,207,,112
727,1946,2,208,208,,79
728,1947,2,208,208,,80
729,1948,2,208,208,,80
730,1949,2,208,208,,81
731,1950,2,208,208,,81
732,1957,99,,,,85
733,1952,2,208,208,,82
734,1958,10,0,1000s,,85
735,1958,10,1001,1001,,85
736,1958,10,1002,1002,,85
737,1956,2,208,208,,84
738,1957,2,208,208,,85
739,1958,2,208,208,,85
740,1959,2,208,208,64.926,86
741,1960,2,208,208,64.753,86
742,1961,2,208,208,64.481,87
743,1958,12,1200,1200,,85
744,1958,12,0,1200s,60.764,85
745,1958,12,1203,1203,,85
746,1958,12,1210,1210,31.167,85
747,1958,12,1211,1211,,85
748,1958,12,1212,1212,,85
749,1958,13,1300,1300,,85
750,1958,13,0,1300s,,85
751,1958,13,1302,1302,,85
752,1958,14,1403,1403,,85
753,1958,15,1500,1500,53.363,85
754,1958,15,0,1500s,55.28,85
755,1958,15,1525,1525,,85
756,1958,16,1600,1600,,85
757,1958,17,0,1700s,,85
758,1958,17,1701,1701,,85
759,1958,17,1798,1798,,85
760,1979,2,208,208,64.318,96
761,1958,20,2000,2000,,85
762,1958,20,0,2000s,59.087,85
763,1958,20,2004,2004,,85
764,1983,2,208,208,62.866,98
765,1984,2,208,208,63.067,98
766,1985,2,208,208,62.232,99
767,1986,2,208,208,63.75,99
768,1987,2,208,208,62.641,100
769,1988,2,208,208,62.22,100
770,1958,21,0,2100s,84.343,85
771,1958,21,2105,2105,87.727,85
772,1991,2,208,208,67.038,102
773,1992,2,208,208,69.791,102
774,1993,2,208,208,69.266,103
775,1994,2,208,208,67.557,103
776,1995,2,208,208,69.322,104
777,1996,2,208,208,67.923,104
778,1997,2,208,208,66.248,105
779,1998,2,208,208,64.652,105
780,1999,2,208,208,64.733,106
781,2000,2,208,208,63.534,106
782,2001,2,208,208,63.834,107
783,2002,2,208,208,63.082,107
784,2003,2,208,208,63.046,108
785,2004,2,208,208,61.933,108
786,2005,2,208,208,63.446,109
787,2006,2,208,208,62.418,109
788,2007,2,208,208,61.827,110
789,2008,2,208,208,62.216,110
790,2009,2,208,208,60.91,111
791,2010,2,208,208,60.058,111
792,2011,2,208,208,58.022,112
793,1958,99,,,,85
794,1947,2,210,210,,80
795,1959,10,0,1000s,,86
796,1959,10,1001,1001,,86
797,1959,10,1002,1002,,86
798,1951,2,210,210,,82
799,1952,2,210,210,,82
800,1953,2,210,210,,83
801,1954,2,210,210,,83
802,1955,2,210,210,,84
803,1956,2,210,210,,84
804,1959,12,1200,1200,,86
805,1959,12,0,1200s,59.509,86
806,1959,12,1203,1203,,86
807,1959,12,1210,1210,31.226,86
808,1959,12,1211,1211,,86
809,1959,12,1212,1212,72.797,86
810,1959,13,1300,1300,,86
811,1959,13,0,1300s,,86
812,1959,13,1302,1302,,86
813,1959,14,1403,1403,,86
814,1959,15,1500,1500,53.394,86
815,1959,15,0,1500s,55.324,86
816,1959,15,1525,1525,,86
817,1959,16,1600,1600,,86
818,1959,17,0,1700s,,86
819,1959,17,1701,1701,,86
820,1959,17,1798,1798,,86
821,1974,2,210,210,,93
822,1959,20,2000,2000,,86
823,1959,20,0,2000s,59.715,86
824,1959,20,2004,2004,,86
825,1978,2,210,210,,95
826,1979,2,210,210,,96
827,1980,2,210,210,,96
828,1981,2,210,210,,97
829,1982,2,210,210,,97
830,1983,2,210,210,,98
831,1959,21,0,2100s,84.921,86
832,1959,21,2105,2105,,86
833,1986,2,210,210,,99
834,1987,2,210,210,39.853,100
835,1988,2,210,210,40.096,100
836,1989,2,210,210,41.671,101
837,1990,2,210,210,41.153,101
838,1991,2,210,210,45.717,102
839,1992,2,210,210,45.277,102
840,1993,2,210,210,48.187,103
841,1994,2,210,210,46.79,103
842,1995,2,210,210,44.313,104
843,1996,2,210,210,44.016,104
844,1997,2,210,210,48.761,105
845,1998,2,210,210,48.696,105
846,1999,2,210,210,49.023,106
847,2000,2,210,210,51.982,106
848,2001,2,210,210,50.89,107
849,2002,2,210,210,48.666,107
850,2003,2,210,210,48.74,108
851,2004,2,210,210,51.036,108
852,2005,2,210,210,53.163,109
853,2006,2,210,210,52.416,109
854,1959,99,,,65.089,86
855,2008,2,210,210,55.54,110
